,customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score,faixa_etaria,classificacao,pct_desconto,flag_delay,freight_rate
1273,1274,56,Nordeste,110,51274,502.7,3,28.15,4,5,2,22.31,3,2,8,3.1,0,7,0.6,Adulto,Detrator,0.06,True,0.04438034613089317
1274,1275,55,Nordeste,98,51275,1172.8,6,21.18,4,9,1,45.23,1,0,10,5.0,0,3,3.0,Adulto,Detrator,0.02,True,0.03856582537517053
1275,1276,47,Sudeste,45,51276,361.89,4,114.81,5,9,5,51.73,2,0,1,3.7,0,3,3.8,Adulto,Detrator,0.32,True,0.14294398850479428
1276,1277,49,Sudeste,88,51277,273.76,5,37.31,6,9,2,32.09,3,2,8,2.1,0,4,1.6,Adulto,Detrator,0.14,True,0.11721946230274695
1277,1278,44,Sul,29,51278,397.87,4,16.18,1,6,3,34.26,2,1,3,2.3,0,5,5.3,Adulto,Detrator,0.04,True,0.08610852791112675
1278,1279,29,Sul,111,51279,247.62,5,12.71,7,8,0,31.22,2,1,1,8.0,1,1,7.6,Jovem Adulto,Neutro,0.05,False,0.12608028430659882
1279,1280,63,Norte,34,51280,351.85,4,93.53,9,8,0,26.69,3,1,10,10.0,1,2,3.2,Idoso,Promotor,0.27,False,0.07585618871678272
1280,1281,40,Centro-Oeste,70,51281,519.32,5,14.47,1,9,2,15.42,3,0,6,5.3,0,3,3.4,Adulto,Detrator,0.03,True,0.0296926750365863
1281,1282,32,Sul,43,51282,308.77,2,6.1,7,14,3,42.5,2,0,5,4.8,0,4,4.3,Adulto,Detrator,0.02,True,0.13764290572270624
1282,1283,52,Nordeste,116,51283,148.25,5,37.57,8,3,1,29.75,2,2,1,7.0,0,7,5.4,Adulto,Neutro,0.25,True,0.20067453625632378
1283,1284,58,Sul,81,51284,154.68,5,66.43,7,12,4,29.59,1,1,1,3.0,0,4,4.3,Adulto,Detrator,0.43,True,0.1912981639513835
1284,1285,67,Norte,41,51285,419.18,4,69.44,5,2,0,27.62,3,1,3,9.6,1,4,6.8,Idoso,Promotor,0.17,False,0.06589054821317811
1285,1286,60,Nordeste,32,51286,208.34,1,21.13,10,7,2,37.02,2,2,3,6.0,0,4,4.1,Adulto,Detrator,0.1,True,0.1776903139099549
1286,1287,20,Nordeste,32,51287,424.14,3,0.42,3,2,5,26.43,3,2,0,1.4,0,4,1.8,Jovem Adulto,Detrator,0.0,True,0.06231433017399915
1287,1288,32,Nordeste,12,51288,234.09,3,4.68,10,6,5,56.03,3,1,6,0.0,0,3,0.0,Adulto,,0.02,True,0.2393523858345081
1288,1289,22,Sul,46,51289,192.35,1,49.56,9,3,1,60.51,1,1,7,7.7,0,2,3.1,Jovem Adulto,Neutro,0.26,True,0.3145827917858071
1289,1290,45,Sul,25,51290,131.18,3,13.45,8,11,2,24.86,2,2,4,1.6,0,4,3.2,Adulto,Detrator,0.1,True,0.18951059612745844
1290,1291,57,Norte,32,51291,340.1,3,55.26,3,4,3,51.14,1,0,10,4.7,0,2,0.7,Adulto,Detrator,0.16,True,0.15036753895912966
1291,1292,27,Sudeste,16,51292,281.76,4,33.18,11,12,2,19.95,2,3,1,1.8,0,6,4.0,Jovem Adulto,Detrator,0.12,True,0.07080494037478706
1292,1293,63,Centro-Oeste,118,51293,403.59,1,28.73,11,2,2,46.69,3,0,9,4.5,0,2,2.1,Idoso,Detrator,0.07,True,0.11568671176193662
1293,1294,39,Norte,16,51294,1296.25,2,3.05,9,5,4,49.71,1,4,3,0.0,0,7,0.0,Adulto,,0.0,True,0.038349083895853425
1294,1295,20,Centro-Oeste,59,51295,159.86,5,18.96,3,3,4,23.9,3,1,11,0.9,0,4,0.0,Jovem Adulto,Detrator,0.12,True,0.14950581759039158
1295,1296,67,Nordeste,16,51296,727.45,2,10.69,7,10,2,34.21,2,2,7,6.6,0,4,1.0,Idoso,Neutro,0.01,True,0.047027287098769674
1296,1297,56,Norte,94,51297,467.89,3,26.48,2,8,3,46.27,2,0,1,3.0,0,3,7.4,Adulto,Detrator,0.06,True,0.09889076492337943
1297,1298,55,Sudeste,38,51298,90.36,6,19.93,11,14,3,35.35,2,3,5,2.1,0,6,0.0,Adulto,Detrator,0.22,True,0.39121292607348385
1298,1299,53,Sul,35,51299,614.47,4,24.45,2,5,2,33.83,1,1,4,6.1,0,2,4.8,Adulto,Neutro,0.04,True,0.0550555763503507
1299,1300,61,Nordeste,21,51300,247.93,3,13.55,3,4,2,46.58,1,2,4,3.5,0,5,3.2,Idoso,Detrator,0.05,True,0.18787561005122413
1300,1301,19,Centro-Oeste,61,51301,552.92,5,22.51,3,4,1,43.12,3,4,7,4.6,0,6,0.4,Jovem Adulto,Detrator,0.04,True,0.07798596541995226
1301,1302,42,Nordeste,32,51302,427.42,4,14.98,8,6,2,27.84,1,3,7,3.4,0,5,0.7,Adulto,Detrator,0.04,True,0.06513499602264751
1302,1303,55,Nordeste,33,51303,402.01,4,40.75,1,3,0,21.99,3,2,4,7.9,0,3,6.2,Adulto,Neutro,0.1,False,0.05470013183751648
1303,1304,47,Norte,49,51304,241.91,4,2.61,3,12,1,44.05,1,2,6,5.0,0,5,2.6,Adulto,Detrator,0.01,True,0.1820925137447811
1304,1305,23,Sul,35,51305,542.55,3,93.08,9,11,2,29.2,3,2,0,6.2,0,6,5.9,Jovem Adulto,Neutro,0.17,True,0.05381992443092803
1305,1306,32,Norte,55,51306,514.86,1,12.99,7,5,1,32.46,1,2,4,6.6,0,5,4.2,Adulto,Neutro,0.03,True,0.06304626500407878
1306,1307,38,Sul,110,51307,568.47,4,52.27,6,5,0,32.77,1,0,8,6.0,0,0,5.0,Adulto,Detrator,0.09,False,0.057645961968089784
1307,1308,37,Norte,23,51308,662.34,4,33.55,6,7,4,32.87,1,3,8,2.5,0,5,0.0,Adulto,Detrator,0.05,True,0.04962707974756167
1308,1309,30,Sul,42,51309,386.9,6,8.84,1,3,2,33.7,1,2,9,8.0,1,4,0.0,Jovem Adulto,Neutro,0.02,True,0.08710261049366763
1309,1310,28,Sudeste,52,51310,290.3,1,10.93,10,10,3,45.93,2,2,7,4.9,0,7,1.7,Jovem Adulto,Detrator,0.04,True,0.15821563899414398
1310,1311,21,Sul,11,51311,469.05,1,15.06,2,4,1,55.83,1,1,0,8.1,1,3,6.9,Jovem Adulto,Promotor,0.03,True,0.11902782219379597
1311,1312,51,Sudeste,118,51312,264.11,2,32.84,8,2,1,57.2,2,0,0,10.0,1,3,9.3,Adulto,Promotor,0.12,True,0.21657642648896294
1312,1313,31,Norte,102,51313,140.0,4,26.97,4,3,2,34.58,1,2,1,2.9,0,6,4.8,Adulto,Detrator,0.19,True,0.247
1313,1314,55,Sul,2,51314,792.28,4,41.14,4,8,0,50.3,3,2,2,9.2,1,3,5.4,Adulto,Promotor,0.05,False,0.0634876558792346
1314,1315,29,Sudeste,74,51315,281.99,3,75.82,1,7,5,43.62,3,0,2,2.2,0,2,3.0,Jovem Adulto,Detrator,0.27,True,0.15468633639490761
1315,1316,31,Centro-Oeste,113,51316,73.61,4,29.85,3,3,3,43.21,3,1,2,0.0,0,3,4.3,Adulto,,0.41,True,0.5870126341529683
1316,1317,31,Sudeste,29,51317,146.7,1,11.31,11,11,0,42.13,3,3,5,7.2,0,3,3.3,Adulto,Neutro,0.08,False,0.287184730743013
1317,1318,42,Sudeste,119,51318,487.05,1,2.02,6,3,6,33.21,3,2,9,1.2,0,6,0.0,Adulto,Detrator,0.0,True,0.06818601786264245
1318,1319,36,Norte,66,51319,308.59,6,13.33,5,5,5,41.98,3,0,7,4.6,0,4,0.9,Adulto,Detrator,0.04,True,0.13603810881752487
1319,1320,35,Nordeste,65,51320,295.55,5,12.3,2,9,0,32.61,3,1,4,10.0,1,1,6.6,Adulto,Promotor,0.04,False,0.11033666046354254
1320,1321,66,Sudeste,40,51321,606.22,5,13.73,3,6,2,33.7,3,0,8,4.9,0,2,2.8,Idoso,Detrator,0.02,True,0.05559037973013098
1321,1322,29,Sul,110,51322,106.3,5,3.06,7,7,3,41.63,3,4,9,1.7,0,6,0.0,Jovem Adulto,Detrator,0.03,True,0.39162746942615245
1322,1323,20,Norte,59,51323,447.27,1,29.75,8,8,2,21.89,1,2,1,7.7,0,4,6.6,Jovem Adulto,Neutro,0.07,True,0.04894135533346748
1323,1324,54,Sul,37,51324,85.19,2,8.23,1,9,4,43.76,3,0,0,4.8,0,3,5.9,Adulto,Detrator,0.1,True,0.513675314003991
1324,1325,26,Sudeste,5,51325,1002.8,4,57.79,7,7,0,42.37,3,2,2,8.7,1,2,7.7,Jovem Adulto,Promotor,0.06,False,0.04225169525329078
1325,1326,46,Norte,72,51326,287.21,3,17.12,7,12,1,32.45,1,1,3,6.4,0,2,6.0,Adulto,Neutro,0.06,True,0.11298353121409424
1326,1327,45,Nordeste,108,51327,600.7,3,92.51,5,5,3,37.42,3,2,9,2.7,0,7,0.2,Adulto,Detrator,0.15,True,0.06229399034459797
1327,1328,39,Nordeste,113,51328,267.81,1,50.89,7,5,3,41.14,3,1,11,2.1,0,3,0.0,Adulto,Detrator,0.19,True,0.15361636981442067
1328,1329,18,Sul,2,51329,436.62,4,5.01,11,10,0,21.75,2,0,7,7.0,0,0,6.3,,Neutro,0.01,False,0.04981448399065549
1329,1330,29,Norte,118,51330,433.61,4,17.2,11,11,6,45.03,2,0,4,1.6,0,4,1.6,Jovem Adulto,Detrator,0.04,True,0.1038490809713798
1330,1331,21,Sul,32,51331,463.01,2,19.37,3,14,3,46.85,1,1,4,5.5,0,5,1.9,Jovem Adulto,Detrator,0.04,True,0.10118571953089567
1331,1332,41,Nordeste,43,51332,586.65,4,45.95,4,11,2,33.25,3,1,2,4.8,0,6,5.5,Adulto,Detrator,0.08,True,0.05667774652688997
1332,1333,20,Sul,64,51333,1308.05,6,12.29,3,9,1,34.8,2,2,3,7.5,0,5,4.4,Jovem Adulto,Neutro,0.01,True,0.026604487596039905
1333,1334,23,Centro-Oeste,6,51334,698.12,6,4.94,8,14,4,23.75,2,0,0,3.8,0,3,5.0,Jovem Adulto,Detrator,0.01,True,0.034019939265455795
1334,1335,18,Sudeste,49,51335,183.95,6,4.3,9,8,1,28.03,2,0,9,3.3,0,4,3.1,,Detrator,0.02,True,0.1523783636857842
1335,1336,34,Nordeste,23,51336,413.3,5,9.08,7,4,3,31.71,2,1,5,5.3,0,3,1.7,Adulto,Detrator,0.02,True,0.07672392934914106
1336,1337,20,Centro-Oeste,9,51337,106.28,6,9.72,4,3,6,46.73,1,1,7,0.3,0,5,0.0,Jovem Adulto,Detrator,0.09,True,0.43968761761385017
1337,1338,68,Nordeste,1,51338,762.89,4,104.76,4,12,1,48.96,2,2,10,3.0,0,5,1.3,Idoso,Detrator,0.14,True,0.06417701110251806
1338,1339,20,Sudeste,23,51339,372.78,4,5.37,3,11,3,32.85,2,2,3,5.0,0,6,2.4,Jovem Adulto,Detrator,0.01,True,0.08812168034765815
1339,1340,26,Nordeste,54,51340,443.04,1,4.09,1,3,3,42.22,3,1,2,2.7,0,4,4.1,Jovem Adulto,Detrator,0.01,True,0.09529613578909353
1340,1341,35,Nordeste,35,51341,675.9,5,66.49,10,12,4,57.54,2,3,4,0.0,0,6,0.8,Adulto,,0.1,True,0.08513093652907235
1341,1342,50,Norte,27,51342,452.2,1,7.46,11,3,3,26.1,2,2,0,2.8,0,6,3.7,Adulto,Detrator,0.02,True,0.05771782397169394
1342,1343,60,Centro-Oeste,47,51343,1842.3,1,6.68,2,14,4,23.56,3,5,9,0.0,0,7,0.0,Adulto,,0.0,True,0.012788362373120555
1343,1344,43,Sul,3,51344,499.62,1,43.79,4,3,5,47.72,1,1,5,2.2,0,3,1.2,Adulto,Detrator,0.09,True,0.09551258956807174
1344,1345,39,Nordeste,92,51345,280.49,4,53.47,11,5,1,19.68,2,1,11,4.7,0,5,0.6,Adulto,Detrator,0.19,True,0.07016292915968483
1345,1346,18,Sudeste,102,51346,62.54,4,43.26,7,6,2,17.98,3,2,7,2.4,0,5,1.4,,Detrator,0.69,True,0.28749600255836266
1346,1347,36,Nordeste,14,51347,492.2,2,23.28,11,5,1,42.8,1,1,9,6.3,0,4,1.5,Adulto,Neutro,0.05,True,0.08695652173913043
1347,1348,23,Sudeste,25,51348,1511.97,3,40.03,9,4,2,22.27,2,2,2,4.7,0,6,4.5,Jovem Adulto,Detrator,0.03,True,0.014729128223443586
1348,1349,43,Centro-Oeste,49,51349,557.88,6,20.48,11,12,1,38.91,2,1,3,6.7,0,2,4.8,Adulto,Neutro,0.04,True,0.0697461819746182
1349,1350,38,Sul,23,51350,112.19,5,30.19,7,6,4,36.73,1,1,6,2.0,0,7,0.2,Adulto,Detrator,0.27,True,0.32739103306890094
1350,1351,22,Nordeste,98,51351,560.38,3,3.37,9,3,2,29.77,2,3,11,3.2,0,6,0.0,Jovem Adulto,Detrator,0.01,True,0.05312466540561762
1351,1352,35,Sul,51,51352,151.61,4,8.24,11,11,2,34.98,3,3,3,5.7,0,7,4.1,Adulto,Detrator,0.05,True,0.2307235670470285
1352,1353,62,Sul,62,51353,577.56,5,32.7,2,2,0,49.52,3,4,10,6.1,0,5,0.0,Idoso,Neutro,0.06,False,0.08574000969596234
1353,1354,32,Sudeste,7,51354,330.03,4,40.74,5,6,2,48.12,1,3,5,2.9,0,6,1.2,Adulto,Detrator,0.12,True,0.14580492682483412
1354,1355,37,Nordeste,87,51355,105.56,3,6.11,5,5,2,38.35,2,1,10,5.2,0,5,1.2,Adulto,Detrator,0.06,True,0.36330049261083747
1355,1356,65,Norte,53,51356,438.07,5,20.56,10,2,3,40.28,3,0,6,1.2,0,3,3.3,Idoso,Detrator,0.05,True,0.09194877530988199
1356,1357,45,Nordeste,60,51357,138.4,4,7.14,11,8,2,34.64,1,0,7,7.9,0,1,2.7,Adulto,Neutro,0.05,True,0.2502890173410405
1357,1358,54,Norte,33,51358,213.36,5,48.83,1,5,1,30.73,3,0,11,6.2,0,2,2.5,Adulto,Neutro,0.23,True,0.14402887139107612
1358,1359,68,Norte,92,51359,736.84,4,16.38,3,13,1,39.05,3,6,3,4.7,0,10,0.5,Idoso,Detrator,0.02,True,0.05299657999022854
1359,1360,26,Centro-Oeste,20,51360,494.51,5,38.9,1,3,1,33.93,3,1,1,10.0,1,4,7.2,Jovem Adulto,Promotor,0.08,True,0.06861337485591798
1360,1361,43,Centro-Oeste,37,51361,225.62,2,47.2,2,13,0,36.32,1,1,6,6.0,0,2,5.3,Adulto,Detrator,0.21,False,0.16097863664568743
1361,1362,37,Norte,2,51362,659.61,3,133.51,2,13,1,51.86,2,2,6,5.6,0,7,2.9,Adulto,Detrator,0.2,True,0.07862221615803278
1362,1363,60,Nordeste,95,51363,55.61,2,26.26,3,14,3,20.22,1,2,5,3.5,0,4,1.5,Adulto,Detrator,0.47,True,0.3636036684049631
1363,1364,24,Centro-Oeste,35,51364,68.85,1,140.73,9,13,0,43.23,3,0,4,9.8,1,1,7.5,Jovem Adulto,Promotor,2.04,False,0.6278867102396514
1364,1365,68,Centro-Oeste,88,51365,120.15,2,0.52,8,14,1,62.59,3,0,5,7.3,0,1,6.9,Idoso,Neutro,0.0,True,0.5209321681231793
1365,1366,26,Centro-Oeste,54,51366,298.62,4,15.57,7,3,1,47.83,3,0,9,3.7,0,2,3.6,Jovem Adulto,Detrator,0.05,True,0.16017011586631838
1366,1367,50,Sudeste,49,51367,266.59,2,18.44,9,6,0,34.51,2,2,2,7.3,0,3,6.6,Adulto,Neutro,0.07,False,0.12944971679357817
1367,1368,39,Norte,4,51368,346.08,2,27.88,7,4,6,26.5,3,1,11,1.5,0,3,0.0,Adulto,Detrator,0.08,True,0.07657189089227924
1368,1369,18,Nordeste,69,51369,383.81,5,3.05,5,10,1,34.43,3,1,10,6.2,0,3,1.8,,Neutro,0.01,True,0.08970584403741434
1369,1370,25,Centro-Oeste,17,51370,181.95,3,23.26,11,10,2,36.43,1,1,1,7.9,0,5,6.4,Jovem Adulto,Neutro,0.13,True,0.20021984061555373
1370,1371,67,Sudeste,88,51371,468.76,6,19.97,4,8,4,38.39,2,2,11,0.0,0,5,0.0,Idoso,,0.04,True,0.08189691953238332
1371,1372,51,Nordeste,74,51372,551.6,2,16.95,3,12,3,37.63,3,2,8,2.3,0,5,0.0,Adulto,Detrator,0.03,True,0.06821972443799855
1372,1373,65,Nordeste,51,51373,269.6,6,12.18,1,5,2,34.11,2,1,9,3.1,0,3,1.7,Idoso,Detrator,0.05,True,0.12652077151335311
1373,1374,56,Nordeste,78,51374,186.08,1,9.96,9,3,0,45.79,3,4,3,5.4,0,7,3.6,Adulto,Detrator,0.05,False,0.24607695614789335
1374,1375,42,Nordeste,81,51375,431.58,1,23.33,7,4,3,42.27,3,1,7,2.6,0,5,3.0,Adulto,Detrator,0.05,True,0.09794244404281942
1375,1376,50,Nordeste,19,51376,398.64,1,17.47,1,10,2,40.05,2,2,10,0.8,0,7,0.7,Adulto,Detrator,0.04,True,0.1004665863937387
1376,1377,26,Centro-Oeste,89,51377,845.79,2,4.21,3,9,2,46.93,2,0,2,4.1,0,2,6.6,Jovem Adulto,Detrator,0.0,True,0.05548658650492439
1377,1378,61,Sudeste,107,51378,293.23,1,3.12,4,5,2,37.16,2,2,9,4.7,0,7,0.1,Idoso,Detrator,0.01,True,0.1267264604576612
1378,1379,61,Nordeste,63,51379,333.16,2,20.68,4,5,2,54.76,3,1,3,6.0,0,3,4.9,Idoso,Detrator,0.06,True,0.1643654700444231
1379,1380,66,Nordeste,57,51380,74.87,2,23.68,8,10,0,34.17,3,0,6,5.9,0,1,5.6,Idoso,Detrator,0.32,False,0.4563910778683051
1380,1381,34,Norte,13,51381,1036.63,6,34.79,6,3,3,45.96,1,0,5,5.2,0,3,3.0,Adulto,Detrator,0.03,True,0.04433597329809093
1381,1382,28,Sul,9,51382,754.71,3,46.16,10,7,0,56.69,1,3,9,2.5,0,4,0.6,Jovem Adulto,Detrator,0.06,False,0.07511494481323952
1382,1383,36,Nordeste,5,51383,357.08,2,5.38,8,12,1,59.96,1,3,6,6.4,0,6,2.4,Adulto,Neutro,0.02,True,0.16791755348941415
1383,1384,39,Sudeste,42,51384,58.0,3,7.64,2,2,2,47.46,2,1,2,3.4,0,4,5.8,Adulto,Detrator,0.13,True,0.8182758620689655
1384,1385,26,Norte,17,51385,273.42,3,26.7,2,7,1,41.2,2,0,6,7.0,0,1,5.1,Jovem Adulto,Neutro,0.1,True,0.1506839294857728
1385,1386,27,Nordeste,3,51386,699.7,1,17.16,7,13,4,46.93,1,0,8,2.7,0,4,1.6,Jovem Adulto,Detrator,0.02,True,0.06707160211519222
1386,1387,42,Sul,76,51387,186.9,5,32.75,1,7,5,55.3,1,0,8,1.9,0,2,0.0,Adulto,Detrator,0.18,True,0.2958801498127341
1387,1388,38,Sul,106,51388,490.3,5,65.72,6,5,1,22.58,2,3,8,4.2,0,5,0.6,Adulto,Detrator,0.13,True,0.046053436671425654
1388,1389,28,Sul,46,51389,489.61,1,17.65,10,14,1,30.82,3,1,3,8.9,1,2,5.3,Jovem Adulto,Promotor,0.04,True,0.06294806070137456
1389,1390,37,Norte,54,51390,1463.84,5,16.9,7,3,3,26.05,3,2,0,3.4,0,4,4.8,Adulto,Detrator,0.01,True,0.01779566072794841
1390,1391,29,Norte,108,51391,800.38,5,44.6,2,2,3,45.79,2,3,11,1.0,0,5,0.0,Jovem Adulto,Detrator,0.06,True,0.0572103250955796
1391,1392,56,Sudeste,20,51392,321.25,4,18.22,3,6,3,62.65,3,1,6,1.2,0,4,2.4,Adulto,Detrator,0.06,True,0.19501945525291828
1392,1393,67,Norte,102,51393,525.26,4,3.34,11,8,3,13.24,1,1,11,3.4,0,3,0.0,Idoso,Detrator,0.01,True,0.025206564368122453
1393,1394,32,Sudeste,22,51394,273.73,2,72.29,11,3,0,23.09,1,4,3,6.1,0,6,4.6,Adulto,Neutro,0.26,False,0.08435319475395463
1394,1395,23,Sul,42,51395,746.51,3,11.48,9,9,4,46.99,2,2,9,0.0,0,5,0.0,Jovem Adulto,,0.02,True,0.062946243184954
1395,1396,34,Centro-Oeste,79,51396,377.55,5,26.08,2,12,4,16.02,2,1,2,1.7,0,5,4.4,Adulto,Detrator,0.07,True,0.04243146603098927
1396,1397,22,Sul,40,51397,437.56,4,22.68,6,12,3,31.6,1,1,11,3.9,0,3,0.0,Jovem Adulto,Detrator,0.05,True,0.07221866715421885
1397,1398,32,Norte,55,51398,477.09,3,31.47,5,9,2,50.05,1,3,8,1.9,0,6,0.7,Adulto,Detrator,0.07,True,0.10490683099624809
1398,1399,49,Nordeste,7,51399,94.23,1,21.63,3,7,1,58.3,3,1,11,3.9,0,3,0.8,Adulto,Detrator,0.23,True,0.6186989281545154
1399,1400,65,Norte,69,51400,233.71,4,160.42,6,12,2,36.9,1,0,6,7.2,0,1,4.0,Idoso,Neutro,0.69,True,0.15788798083094432
1400,1401,68,Sudeste,65,51401,144.49,3,96.15,10,6,3,42.59,1,0,6,4.1,0,3,2.8,Idoso,Detrator,0.67,True,0.2947608831060973
1401,1402,20,Centro-Oeste,80,51402,602.13,5,2.9,11,4,2,25.08,1,0,1,4.2,0,3,7.9,Jovem Adulto,Detrator,0.0,True,0.04165213492103034
1402,1403,20,Norte,60,51403,179.58,1,76.07,5,3,2,34.17,3,3,8,1.9,0,5,0.1,Jovem Adulto,Detrator,0.42,True,0.19027731373204143
1403,1404,32,Norte,74,51404,412.37,3,14.43,8,5,1,40.51,1,1,4,7.9,0,4,5.0,Adulto,Neutro,0.03,True,0.09823702015180541
1404,1405,65,Nordeste,104,51405,68.2,6,197.6,3,7,1,26.64,3,1,2,8.1,1,2,7.1,Idoso,Promotor,2.9,True,0.3906158357771261
1405,1406,49,Sul,65,51406,194.45,4,72.38,2,3,3,31.22,1,4,10,0.0,0,6,0.0,Adulto,,0.37,True,0.1605554127024942
1406,1407,25,Sudeste,99,51407,74.8,1,14.54,2,9,3,24.86,2,0,8,4.2,0,3,1.9,Jovem Adulto,Detrator,0.19,True,0.3323529411764706
1407,1408,23,Sudeste,14,51408,99.21,4,12.41,9,11,3,45.7,3,0,6,7.4,0,1,2.9,Jovem Adulto,Neutro,0.13,True,0.4606390484830159
1408,1409,22,Sudeste,34,51409,199.75,2,17.43,3,9,1,46.04,3,0,6,4.7,0,2,4.7,Jovem Adulto,Detrator,0.09,True,0.2304881101376721
1409,1410,64,Sul,47,51410,107.16,6,1.39,6,13,3,27.14,3,1,11,5.1,0,3,0.0,Idoso,Detrator,0.01,True,0.2532661440836133
1410,1411,33,Norte,108,51411,271.42,2,46.12,9,11,4,18.8,3,2,7,0.4,0,7,0.0,Adulto,Detrator,0.17,True,0.06926534522142805
1411,1412,63,Centro-Oeste,16,51412,314.4,6,17.94,3,14,1,43.41,2,3,4,4.3,0,7,3.1,Idoso,Detrator,0.06,True,0.13807251908396947
1412,1413,34,Centro-Oeste,110,51413,381.05,3,5.4,6,10,3,48.09,1,2,0,6.1,0,4,4.8,Adulto,Neutro,0.01,True,0.12620391024799896
1413,1414,56,Nordeste,75,51414,504.77,5,47.68,3,12,4,27.05,3,1,2,5.3,0,5,3.5,Adulto,Detrator,0.09,True,0.05358876319908077
1414,1415,22,Sudeste,22,51415,309.22,6,0.33,11,11,2,31.38,1,3,0,3.4,0,6,5.6,Jovem Adulto,Detrator,0.0,True,0.10148114610956599
1415,1416,41,Norte,26,51416,560.4,5,18.52,10,2,4,37.7,2,1,9,1.2,0,4,0.0,Adulto,Detrator,0.03,True,0.06727337615988581
1416,1417,44,Nordeste,8,51417,220.46,4,23.75,8,10,1,46.25,3,2,1,4.0,0,5,5.8,Adulto,Detrator,0.11,True,0.20978862378662796
1417,1418,42,Sul,110,51418,85.18,6,17.14,4,9,2,36.32,2,5,6,0.0,0,7,0.0,Adulto,,0.2,True,0.4263911716365344
1418,1419,38,Sul,8,51419,702.2,3,4.21,6,5,1,38.38,2,2,2,3.4,0,7,5.6,Adulto,Detrator,0.01,True,0.05465679293648533
1419,1420,63,Nordeste,7,51420,54.96,3,7.99,7,6,3,48.07,1,0,6,5.2,0,3,2.8,Idoso,Detrator,0.15,True,0.8746360989810772
1420,1421,25,Nordeste,61,51421,225.31,3,9.02,7,14,0,40.69,1,2,4,9.4,1,4,5.6,Jovem Adulto,Promotor,0.04,False,0.18059562380719896
1421,1422,63,Sul,103,51422,222.54,2,63.18,2,8,2,19.64,2,2,5,3.5,0,5,2.3,Idoso,Detrator,0.28,True,0.08825379707018964
1422,1423,51,Centro-Oeste,40,51423,369.2,4,21.99,6,7,6,41.88,3,3,7,0.0,0,8,0.0,Adulto,,0.06,True,0.1134344528710726
1423,1424,32,Centro-Oeste,2,51424,157.16,4,41.93,5,4,1,44.17,1,1,5,6.8,0,3,5.5,Adulto,Neutro,0.27,True,0.28105115805548486
1424,1425,52,Sudeste,29,51425,661.76,1,18.87,11,13,0,60.04,1,2,3,8.4,1,3,5.0,Adulto,Promotor,0.03,False,0.09072775628626692
1425,1426,43,Centro-Oeste,25,51426,502.31,2,19.56,5,7,3,40.43,3,3,1,0.8,0,6,3.5,Adulto,Detrator,0.04,True,0.08048814477115725
1426,1427,53,Sul,83,51427,246.89,3,68.36,10,2,1,56.74,2,0,9,4.2,0,4,4.1,Adulto,Detrator,0.28,True,0.22981894770950628
1427,1428,51,Sudeste,37,51428,591.29,5,32.86,4,9,2,55.76,3,1,11,3.6,0,3,0.4,Adulto,Detrator,0.06,True,0.09430228821728763
1428,1429,52,Nordeste,112,51429,204.45,6,1.19,4,14,2,35.5,2,1,1,8.0,1,4,6.5,Adulto,Neutro,0.01,True,0.173636585962338
1429,1430,32,Sudeste,16,51430,868.25,1,4.04,11,8,1,37.17,2,0,0,7.1,0,2,8.1,Adulto,Neutro,0.0,True,0.042810250503887134
1430,1431,20,Sudeste,68,51431,359.73,3,14.05,9,3,1,65.13,3,3,11,3.9,0,6,0.0,Jovem Adulto,Detrator,0.04,True,0.18105245600867315
1431,1432,58,Centro-Oeste,26,51432,414.43,2,35.55,6,11,0,32.31,1,1,10,7.5,0,1,3.4,Adulto,Neutro,0.09,False,0.07796250271457182
1432,1433,26,Sul,1,51433,196.28,4,16.38,7,12,3,23.0,1,1,11,4.0,0,4,0.0,Jovem Adulto,Detrator,0.08,True,0.1171795394334624
1433,1434,53,Norte,117,51434,416.24,6,32.2,4,3,1,43.04,1,1,6,4.2,0,7,4.9,Adulto,Detrator,0.08,True,0.10340188352873342
1434,1435,69,Nordeste,28,51435,764.79,6,27.85,1,3,1,49.9,1,3,9,6.8,0,4,0.9,Idoso,Neutro,0.04,True,0.06524666902025393
1435,1436,60,Sul,25,51436,252.85,4,1.99,11,8,2,24.37,2,1,9,4.1,0,4,0.8,Adulto,Detrator,0.01,True,0.09638125370773186
1436,1437,43,Sudeste,33,51437,560.69,4,60.52,6,4,7,70.98,3,2,7,0.2,0,8,0.0,Adulto,Detrator,0.11,True,0.12659401808485973
1437,1438,27,Centro-Oeste,70,51438,323.7,1,1.81,10,4,0,49.08,3,5,3,4.1,0,8,2.7,Jovem Adulto,Detrator,0.01,False,0.15162187210379982
1438,1439,47,Sudeste,86,51439,180.27,6,0.28,8,11,1,33.55,3,1,1,5.3,0,4,7.8,Adulto,Detrator,0.0,True,0.18610972430243522
1439,1440,59,Sudeste,24,51440,48.24,6,15.61,9,13,3,34.29,3,1,8,1.1,0,3,0.0,Adulto,Detrator,0.32,True,0.710820895522388
